Id,Faixa idade,Gênero,Cor/raça/etnia,PCD,vive_no_brasil,uf onde mora,Regiao onde mora,Nivel de Ensino,Área de Formação
ull1whr13fod56p7plvdull1whedx0w9,40-44,Masculino,Branca,Não,1,GO,Centro-oeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI
ulu78pkgmn07csdgyaulu78elqh5b93b,40-44,Masculino,Parda,Não,1,RJ,Sudeste,Pós-graduação,Outra opção
ulz6c0y92nvvllxazyh35sdulz6c0ycy,30-34,Masculino,Branca,Não,1,RJ,Sudeste,Mestrado,Outras Engenharias
umakdqxdior38tw5umakdqhtirij6l1g,25-29,Masculino,Branca,Não,1,MG,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
umi1xwk1tka0zfd0qg9sezumi1xjmk2q,40-44,Masculino,Branca,Não,1,RJ,Sudeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI
umj25y4qb8hjr45umjhvgd4mkahbgl63,45-49,Feminino,Branca,Não,1,SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
umngxa98vf4fjdo27xb9c830umngxa9o,30-34,Masculino,Branca,Não,1,DF,Centro-oeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI
umq3l9u8eznrkqctw4uefatprtumq3j1,30-34,Masculino,Preta,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
umtxmggcrfo9ytsuu3youmtxmgg7908q,35-39,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
umyvn75sg4wqzutjagumyvn7owy002x6,25-29,Masculino,Parda,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
unj7xei7gdx0463xfunj77t5zyr26vr2,25-29,Masculino,Branca,Não,1,RS,Sul,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
unqfcu68kskyz1x7unqfqgmglegn89zw,30-34,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Outras Engenharias
unzkhphqnrn6wzlyaunzktbanajn8y42,25-29,Masculino,Parda,Não,1,MG,Sudeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios
uo2a5b4w6eyfettjvazhhuo2a5b7slq8,30-34,Masculino,Branca,Não,1,SC,Sul,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
uo9per59ufklfuongsdcg8hjtcyvmqm5,30-34,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde
uoaqx0kgzcd4h3d4976spjuoaqxphhab,25-29,Masculino,Preta,Não,1,CE,Nordeste,Graduação/Bacharelado,Outras Engenharias
uoas5f7au7dctrbsnd6ouoas5f7cgj3s,25-29,Masculino,Parda,Não,1,PA,Norte,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
uohe5urth3a9ynvimiise55uohe5uy90,35-39,Masculino,Branca,Não,1,RN,Nordeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
uojomrjqmw8mj8b4e88qiuojomrqvj2q,40-44,Masculino,Branca,Não,1,SC,Sul,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
uokxsyvaldxhzc5ztg5uokxsv9h44tmx,40-44,Masculino,Parda,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
uppg54sd1jbrztuppg28oajz3vr24vhh,40-44,Masculino,Branca,Não,1,RJ,Sudeste,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
upqu0wv8iijjv13oikupqnymdgie8o9t,50-54,Masculino,Preta,Não,1,DF,Centro-oeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
upuvvrzljoquy4g2upuq595ryt7oilgb,50-54,Feminino,Branca,Não,1,RS,Sul,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
uqpcim7i44lv9wkg7uuqpcimneec09kn,22-24,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
uqt844wqkpuqqg8vgchb16ozcvqqg8vv,45-49,Feminino,Branca,Não,1,SP,Sudeste,Pós-graduação,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde
uqtm3wxhhrdpwgocpfxmuqtm3wxhip54,30-34,Masculino,Branca,Não,1,SP,Sudeste,Estudante de Graduação,Outra opção
ur1is4bwrp7zzur1i4dttle3kbnlhhug,30-34,Feminino,Parda,Não,1,DF,Centro-oeste,Pós-graduação,Outras Engenharias
urtowpb483nfurt1f2fzkenytxw9cqj1,25-29,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
us2j9uqqty3mapa95us2j9uhqcerx15p,30-34,Feminino,Branca,Não,1,RN,Nordeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
us2ynzagqvw0rtd2pus2ynzrod0oxcfv,30-34,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
usexgopfsqs2mnj9oxvusexg5msmlk4a,25-29,Masculino,Branca,Não,1,SP,Sudeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI
usfsq3tnxbrqy25sztphtusfsq3tycbh,30-34,Masculino,Branca,Não,1,PR,Sul,Doutorado ou Phd,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
uspoux7h6u3phogidhguspousanbpkgn,30-34,Masculino,Parda,Não,1,CE,Nordeste,Graduação/Bacharelado,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde
uswkfsv2y5uty9j536lkuswk9ghsn6a5,25-29,Feminino,Parda,Não,1,PE,Nordeste,Graduação/Bacharelado,Ciências Sociais
utf8rllkbwbo51d1zdwpv3utf8rllu8h,17-21,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Outra opção
utwox68aowh3eo3urbutwo3elr0ue6rn,25-29,Feminino,Branca,Não,1,MG,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
utzp13kvftp8idku3oqutzp1jk9yddxn,40-44,Masculino,Branca,Não,1,SP,Sudeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI
uujs3wjo0jltoxaynmfi0uujs3wjo0fi,22-24,Masculino,Branca,Não,1,RJ,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
uv4eqpaxno4yekjaoguv4eq4zs95llzo,25-29,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios
uvd1i9lwsvvn6yuvd1m4x49fdss76qfp,25-29,Masculino,Parda,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
uvr3t5qzdm62dnssx9uvr3t5012ly8eq,30-34,Feminino,Branca,Não,1,SP,Sudeste,Doutorado ou Phd,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde
uw4ryabaxvr620jiqduw4ryaeioo86ap,22-24,Masculino,Branca,Não,1,AM,Norte,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
uwg9tle8g9lf1bvcrabquwg9thlwua73,25-29,Masculino,Parda,Não,1,PR,Sul,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
uwks7tffbi53ayuwksejl9clqoliari6,40-44,Masculino,Branca,Não,1,MG,Sudeste,Mestrado,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde
uwlhi7e26pd4u2oc3et02kuwlhi7e1bk,40-44,Masculino,Branca,Não,1,RS,Sul,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
ux1cn5ozo548taw4xtfux1cn5pt8rpyg,35-39,Masculino,Branca,Não,1,CE,Nordeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
ux83cpo3aykxkcuvc5zux83cpfj4l4h3,55+,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
uxk2uhj8o086jcp85yuxk2u0c2ahgadl,17-21,Masculino,Branca,Não,1,SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
uxu4tafuunzzci5qauxuxbvjqkajmh69,30-34,Feminino,Branca,Não,1,MG,Sudeste,Mestrado,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde
uxw6mv4v7kwzhy0uxw6mcud07y4j2ccx,40-44,Masculino,Branca,Não,1,PR,Sul,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
uy4clvt7mtkapv0jljqiuy4clv0t7l9m,45-49,Feminino,Branca,Não,1,RS,Sul,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
uy5lerztmct5zb9z8ow4oauy5lncimuo,45-49,Masculino,Parda,Não,1,PA,Norte,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
uy749sjtsxx0ssfuy749bc87u6zvztub,30-34,Masculino,Prefiro não informar,Prefiro não informar,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
uy79tpa7fy2t5dd11uy79tm8n52tzzth,40-44,Feminino,Parda,Não,1,PE,Nordeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
uy9jm46ca1wd3u8qhkb6uuy9jm46ggnv,35-39,Masculino,Branca,Não,1,MG,Sudeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
uyc6k16tbvz1dchoyqg9uyc65tvbs8c0,30-34,Masculino,Branca,Não,1,RJ,Sudeste,Mestrado,Economia/ Administração / Contabilidade / Finanças/ Negócios
uyfyy11y5r54c881jjjlw9uyfyy1108h,25-29,Masculino,Branca,Sim,1,PR,Sul,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios
uypf9mmyicu02uypf9m6q6hod2mqqrqr,25-29,Masculino,Branca,Não,1,PE,Nordeste,Pós-graduação,Outras Engenharias
uyyczxou831hvbdszauyycz609nndb3e,40-44,Feminino,Branca,Não,1,SC,Sul,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
uz0ci6391aeo05ushjuz6vchb4gvwz7e,30-34,Masculino,Preta,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
uz326g5kcvgpla6p8xs1uz326g57r47u,22-24,Masculino,Parda,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
uz9klfwaxjy8lbhykkja81uz9klfwlst,30-34,Masculino,Parda,Não,1,PE,Nordeste,Pós-graduação,Outras Engenharias
uzk8qktqr8tjvvebuzk8qur5fgl5zuqp,30-34,Masculino,Branca,Não,1,SP,Sudeste,Doutorado ou Phd,Química / Física
uzm3gv3cf08ugigxryxyuzm3gve3x02k,30-34,Feminino,Branca,Não,1,RJ,Sudeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI
uzopy86cziyfbr8fmotuzotzwck5d9qa,35-39,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
uzp0346jb3ed4v8uzxb1n46oqh0ksdqi,17-21,Masculino,Parda,Não,1,DF,Centro-oeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
v0peaujhu62aohqofzmv0pea2h85t08o,35-39,Masculino,Parda,Não,1,PR,Sul,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
v0svanmx11mrngzpjsv0svagkd1c2ayn,30-34,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
v0w4xvxkyjaoku3oo4esv0w4kblimqnq,25-29,Masculino,Parda,Não,1,RJ,Sudeste,Graduação/Bacharelado,Química / Física
v10d2vqyvc6eq5chqx80zv10djnfasaj,25-29,Masculino,Parda,Não,1,DF,Centro-oeste,Pós-graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
v11bb4b7zie1mv0wedwhlb6a8bne4hn0,25-29,Masculino,Parda,Não,1,GO,Centro-oeste,Graduação/Bacharelado,Outras Engenharias
v16xbbwljwal64n3rvov16x8nombowci,35-39,Feminino,Branca,Não,1,PE,Nordeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
v1axge88k2hsi8mrvrldm1t2v1axgejr,25-29,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Outras Engenharias
v1bhllmpn60ws8b3tyv1bhllp65ixh31,35-39,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
v1jmrhp2cne6dy71hstv1jmrhpu7wbix,35-39,Feminino,Branca,Não,1,SP,Sudeste,Doutorado ou Phd,Química / Física
v24bd1jt72kyr0aafxrp2v24bd8o5vh2,22-24,Feminino,Branca,Não,1,PR,Sul,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
v29v9flluvi93sdpv29wwswum561yntr,30-34,Feminino,Parda,Não,1,CE,Nordeste,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo
v2inuf0vqbqmd7w1h72u43v2inufl1mj,45-49,Masculino,Parda,Não,1,GO,Centro-oeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
v2o2lvolae43g6jlrv2o60wvo8zx2ar8,35-39,Feminino,Branca,Não,1,RS,Sul,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
v2wtw0reqa9fuev2wvkfebs5eb5hw8tr,35-39,Feminino,Parda,Não,1,BA,Nordeste,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
v366nc7czkqgnuo33lv366nc3na0o18z,25-29,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios
v3cetjuk2p8ozwo8j32dv3cet7uzaj8p,25-29,Masculino,Parda,Não,1,SP,Sudeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios
v3fwanuaze26jv3fw2k7hbclzb55b8eq,25-29,Masculino,Branca,Não,1,SP,Sudeste,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
v3g8ej935r25b418tcv3g8482phsf2qg,30-34,Masculino,Parda,Não,1,PE,Nordeste,Doutorado ou Phd,Computação / Engenharia de Software / Sistemas de Informação/ TI
v4e7pmjbbemba63yky4kv4e7592vcq3y,30-34,Masculino,Branca,Não,1,PR,Sul,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios
v4fv8lvxdfpj8435prldqv4fv8lvdru5,30-34,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Outras Engenharias
v4o7bhyqpufl3ugh28jv4o7bhyqbqrxa,35-39,Masculino,Preta,Não,1,PA,Norte,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
v5kb49mlhji9bwlv5kb42qx3akzd7qxn,30-34,Masculino,Preta,Não,1,MG,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
v5ymjhoacxmof2xhv5ymjdltpi3qrq8q,35-39,Masculino,Preta,Não,1,BA,Nordeste,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
v68601ldw4z07ks61v6863zfhgq19o5e,25-29,Masculino,Branca,Não,1,MT,Centro-oeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
v6ee4q6zdz6qzvbwn10v6ee45y3genae,35-39,Masculino,Branca,Não,1,SP,Sudeste,Mestrado,Outras Engenharias
v6lpdj43a1hkk43c8v6lpd9r6cjajs6f,25-29,Masculino,Branca,Não,1,SC,Sul,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
v6oasyz7ycolq9tcm0bvgg16v6oasyz5,40-44,Masculino,Branca,Não,1,RS,Sul,Mestrado,Outras Engenharias
v6wsbzcw3w2l796u2tav6wsbfh6vodkj,35-39,Masculino,Branca,Não,1,CE,Nordeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
v7fg0i62p5drcrv7fxl5r9gtq5e8rkc1,40-44,Masculino,Parda,Não,1,RJ,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
v7otwtor6ftnlcbvznxv7otqeete526q,22-24,Masculino,Parda,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
v7p3ftzntq95l6kinf4z9v7p3fdf0rz2,50-54,Feminino,Branca,Não,1,PR,Sul,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
v7sk7laymlr0t9ex1glv7sk7lyhh5tbk,40-44,Masculino,Parda,Não,1,CE,Nordeste,Estudante de Graduação,Outras Engenharias
v8ah7vudgwyh3xe6tesv8aho23gczfep,25-29,Masculino,Branca,Não,1,MG,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
v8iweeueze6m24y0ezv8iweeuldds7bp,45-49,Masculino,Parda,Não,1,SC,Sul,Graduação/Bacharelado,Outras Engenharias
v8lly124h9xf2a66yrlyv8lly1jk4vmk,25-29,Feminino,Branca,Não,1,SP,Sudeste,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo
v8sb2397a79y8f7v1v8s3kk3kxcs8tr0,22-24,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
v945y5z3xnsg7r2v9456lbj3wevc9hz2,30-34,Masculino,Branca,Não,1,RS,Sul,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo
v9celiw9gbv3tv9c9l41memzhuxk880j,45-49,Masculino,Parda,Não,1,PE,Nordeste,Graduação/Bacharelado,Outras Engenharias
v9revar20nstsvv9rpuxar39elh730on,17-21,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
v9v49z7x7uwr0g31yp0v9v49zrdu13n3,30-34,Masculino,Preta,Não,1,DF,Centro-oeste,Graduação/Bacharelado,Outras Engenharias
va4wblqswzolmqv47s8sg3va4wbw2qdt,35-39,Feminino,Parda,Não,1,MG,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
vafzjlh01o1wbsqltyb5vafzjltcpb8g,40-44,Masculino,Parda,Não,1,MG,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
vao4advvxbx8ep7pvao4adhi3t90stl7,25-29,Feminino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Ciências Sociais
vawqt9ieir4klaw42vawq4nj9uvwy87p,55+,Masculino,Branca,Não,1,MG,Sudeste,Mestrado,Economia/ Administração / Contabilidade / Finanças/ Negócios
vaz3cn8pbhvaz3uogpyvbv4r87u3uodi,30-34,Feminino,Parda,Não,1,SP,Sudeste,Doutorado ou Phd,Computação / Engenharia de Software / Sistemas de Informação/ TI
vbuw068lykj2evbuw0eod155uorhsx0e,35-39,Masculino,Branca,Não,1,PR,Sul,Doutorado ou Phd,Química / Física
vbw4dq3t5nedeg82mvbw4damfmgibby5,35-39,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
vc6l2ba8ll6mxyah4vc6i1fve2eby2d5,25-29,Masculino,Branca,Não,1,RS,Sul,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
vc98m22xgspm31jqvc98jp0c4fw15l51,40-44,Feminino,Branca,Não,1,MG,Sudeste,Doutorado ou Phd,Outras Engenharias
vcm0zhnozlyk0svcm0zyzw9v2btjv3aa,22-24,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
vcwerd4jsluo7799vcwerx19gwr43atd,35-39,Masculino,Parda,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
vdgphua7qzb8p9lzcvdgph4xxabylynb,22-24,Masculino,Branca,Não,1,PE,Nordeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios
vdmepausz6z7t1e09vdmepaoodj10d33,35-39,Masculino,Parda,Não,1,ES,Sudeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI
vdv7p8uvf865chsj04rgvdv7p2aaw1rd,25-29,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Outras Engenharias
ve4i23st6zck1tigve4iw4nie4grg0cv,30-34,Masculino,Amarela,Não,1,SP,Sudeste,Mestrado,Outras Engenharias
ve8gepe0vgzzbx06wc4ve8gep951amu3,25-29,Masculino,Parda,Não,1,RJ,Sudeste,Estudante de Graduação,Outras Engenharias
vekcmou0o6i1syzqzydqvekcmokba2mc,35-39,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios
veu89p6r56szwy0veu8bz303mjwkywob,30-34,Masculino,Branca,Não,1,ES,Sudeste,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
vf6ljd2kyazvy3p90ivf6ljd13oy65le,22-24,Masculino,Parda,Não,1,TO,Norte,Graduação/Bacharelado,Outras Engenharias
vfe83lozgu78wg08yg9wcwjvfe83loi8,35-39,Masculino,Branca,Não,1,RS,Sul,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
vfp1d9g1ws0d0tcvxevfp14l5p12z9ea,25-29,Masculino,Branca,Não,1,SC,Sul,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
vfsyapu77yowvfsyyhbnuravl3mmt9rg,45-49,Masculino,Parda,Não,1,RJ,Sudeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI
vfxqkraz1fgl0aklyncgvfxqk7gqy950,30-34,Masculino,Branca,Não,1,SC,Sul,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
vfydpno9jrthtytl5vfydphqqq1gaot0,25-29,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
vfz485z9xilgfqdk1zvfz485zf33506t,25-29,Masculino,Parda,Não,1,RN,Nordeste,Graduação/Bacharelado,Outras Engenharias
vfz8kbo7l708fpdakvfz8dnnsdglx0ws,35-39,Masculino,Branca,Não,1,MG,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
vg4t262k4qei51j3vg4t263k8kxm17lu,25-29,Masculino,Branca,Não,1,RS,Sul,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
vggqqhxwo21ovb1glucthvggqqtrbwtx,30-34,Masculino,Branca,Não,1,PR,Sul,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI
vglr8svrlfsiz6qtserpvglr8suzzehc,30-34,Masculino,Branca,Não,1,DF,Centro-oeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
vgmj0ipj0hbu9fvglgkevgmj0886cyci,30-34,Masculino,Amarela,Não,1,SP,Sudeste,Graduação/Bacharelado,Outras Engenharias
vgqp496db5we7i9s3rgxvgqp49fiambu,25-29,Masculino,Prefiro não informar,Não,1,SP,Sudeste,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
vgrbtclrrnuee6cevgrcr1xnzz9jy5d3,25-29,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
vgs6969fmc6nchm2pvgs69zuvmigvmc2,50-54,Masculino,Parda,Não,1,MG,Sudeste,Mestrado,Economia/ Administração / Contabilidade / Finanças/ Negócios
vgvhy0ktiok99riyvgvhsc99domuphd8,40-44,Feminino,Branca,Não,1,MG,Sudeste,Doutorado ou Phd,Computação / Engenharia de Software / Sistemas de Informação/ TI
vh2v0scdv506ze3djerjvh2v0sbgwro6,25-29,Feminino,Branca,Não,1,PE,Nordeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
vhadmvxcn2ijn1mldchxvhadmvxc01j1,25-29,Masculino,Branca,Não,1,PR,Sul,Graduação/Bacharelado,Outras Engenharias
vhsuty62e9gylqhz6ojx2vhsuty1aczt,25-29,Masculino,Branca,Não,1,MG,Sudeste,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
vi7j7c1frqcbyda0of59zxvi7j7vg6rp,30-34,Masculino,Branca,Não,1,GO,Centro-oeste,Graduação/Bacharelado,Outras Engenharias
vi8exwywemp5ndsvi8e53c5emqoy3kv6,30-34,Masculino,Branca,Não,1,RJ,Sudeste,Mestrado,Economia/ Administração / Contabilidade / Finanças/ Negócios
vifs7qp4aq7u5rd20imxvifs7qp37ab3,35-39,Feminino,Branca,Não,1,RS,Sul,Mestrado,Economia/ Administração / Contabilidade / Finanças/ Negócios
vin9fxx6bqhvy5pgqshmqb4vin9fa2vg,25-29,Feminino,Parda,Não,1,SP,Sudeste,Pós-graduação,Outras Engenharias
vj1sd4p9a9ghxpo0jxvj1sd4rhx39ren,30-34,Masculino,Branca,Não,1,AM,Norte,Pós-graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
vjgf2fh0568epwe2vjg6waqnmpubtl8i,25-29,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
vk0emdlm9g0txvhmou6kmvk0emwncyjr,25-29,Masculino,Branca,Não,1,RJ,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
vk0xj5b7ac109kh179y8vk0xj9d5sovb,40-44,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Marketing / Publicidade / Comunicação / Jornalismo
vk46evzs0a8zrmxvk46eyfz230hatrx1,25-29,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
vk693pgvn8ozr17tsvk693pamj725c2y,30-34,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
vko8vgknoj352b89rvko8v46k6xd8vzl,30-34,Feminino,Parda,Não,1,MG,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
vkrfuhdo2dwn190nvkrvdiluyz37b9hj,35-39,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
vlci1lgrtre2ruvlcilhxmyibitjwcvm,22-24,Masculino,Branca,Não,1,RJ,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
vljhm1n3u8j39gh1iwb7vljhm1q5x016,22-24,Masculino,Amarela,Não,1,SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
